CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
84.683.374/0001-49;2010-12-31;1;TUPY S.A.;006343;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;154431.0000000000;S
84.683.374/0001-49;2010-12-31;1;TUPY S.A.;006343;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
84.683.374/0001-49;2010-12-31;1;TUPY S.A.;006343;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
84.683.408/0001-03;2010-12-31;1;DOHLER S.A.;005207;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido Consolidado do Período;4842.0000000000;S
84.683.408/0001-03;2010-12-31;1;DOHLER S.A.;005207;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido Consolidado do Período;12388.0000000000;S
84.683.408/0001-03;2010-12-31;1;DOHLER S.A.;005207;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;141476.0000000000;S
84.683.408/0001-03;2010-12-31;1;DOHLER S.A.;005207;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
84.683.408/0001-03;2010-12-31;1;DOHLER S.A.;005207;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Adoção Inicial do IFRS;141476.0000000000;N
84.683.408/0001-03;2010-12-31;1;DOHLER S.A.;005207;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Adoção Inicial do IFRS;0.0000000000;N
84.683.408/0001-03;2010-12-31;1;DOHLER S.A.;005207;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente Consolidado do Período;146318.0000000000;S
84.683.408/0001-03;2010-12-31;1;DOHLER S.A.;005207;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente Consolidado do Período;12388.0000000000;S
84.683.408/0001-03;2010-12-31;1;DOHLER S.A.;005207;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;146134.0000000000;S
84.683.408/0001-03;2010-12-31;1;DOHLER S.A.;005207;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;12362.0000000000;S
84.683.408/0001-03;2010-12-31;1;DOHLER S.A.;005207;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.02;Atribuído a Sócios Não Controladores;184.0000000000;S
84.683.408/0001-03;2010-12-31;1;DOHLER S.A.;005207;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.02;Atribuído a Sócios Não Controladores;26.0000000000;S
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido Consolidado do Período;-6812.0000000000;S
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido Consolidado do Período;-784.0000000000;S
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;-5982.0000000000;S
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;-21.0000000000;S
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Ajustes de conversão de controladas no exterior;-180.0000000000;N
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Ajustes de conversão de controladas no exterior;-21.0000000000;N
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.02;Ajustes de exercícios anteriores;-5802.0000000000;N
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.02;Ajustes de exercícios anteriores;0.0000000000;N
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente Consolidado do Período;-12794.0000000000;S
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente Consolidado do Período;-805.0000000000;S
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;-12794.0000000000;S
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;-752.0000000000;S
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.02;Atribuído a Sócios Não Controladores;-53.0000000000;S
84.693.183/0001-68;2010-12-31;2;SCHULZ S.A.;014664;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido Consolidado do Período;34532.0000000000;S
84.693.183/0001-68;2010-12-31;2;SCHULZ S.A.;014664;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido Consolidado do Período;47670.0000000000;S
84.693.183/0001-68;2010-12-31;2;SCHULZ S.A.;014664;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;1443.0000000000;S
84.693.183/0001-68;2010-12-31;2;SCHULZ S.A.;014664;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;80.0000000000;S
84.693.183/0001-68;2010-12-31;2;SCHULZ S.A.;014664;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente Consolidado do Período;35975.0000000000;S
84.693.183/0001-68;2010-12-31;2;SCHULZ S.A.;014664;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente Consolidado do Período;47750.0000000000;S
84.693.183/0001-68;2010-12-31;2;SCHULZ S.A.;014664;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;35975.0000000000;S
84.693.183/0001-68;2010-12-31;2;SCHULZ S.A.;014664;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;47750.0000000000;S
84.693.183/0001-68;2010-12-31;2;SCHULZ S.A.;014664;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
84.693.183/0001-68;2010-12-31;2;SCHULZ S.A.;014664;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
86.047.198/0001-84;2010-12-31;1;BUDDEMEYER S/A;019801;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido Consolidado do Período;14185.0000000000;S
86.047.198/0001-84;2010-12-31;1;BUDDEMEYER S/A;019801;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido Consolidado do Período;12152.0000000000;S
86.047.198/0001-84;2010-12-31;1;BUDDEMEYER S/A;019801;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;40.0000000000;S
86.047.198/0001-84;2010-12-31;1;BUDDEMEYER S/A;019801;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;-103.0000000000;S
86.047.198/0001-84;2010-12-31;1;BUDDEMEYER S/A;019801;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente Consolidado do Período;14225.0000000000;S
86.047.198/0001-84;2010-12-31;1;BUDDEMEYER S/A;019801;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente Consolidado do Período;12049.0000000000;S
86.047.198/0001-84;2010-12-31;1;BUDDEMEYER S/A;019801;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;14225.0000000000;S
86.047.198/0001-84;2010-12-31;1;BUDDEMEYER S/A;019801;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;12049.0000000000;S
86.047.198/0001-84;2010-12-31;1;BUDDEMEYER S/A;019801;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
86.047.198/0001-84;2010-12-31;1;BUDDEMEYER S/A;019801;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
86.375.425/0001-09;2010-12-31;1;METISA METALURGICA TIMBOENSE S.A.;008753;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido Consolidado do Período;22664956.0000000000;S
86.375.425/0001-09;2010-12-31;1;METISA METALURGICA TIMBOENSE S.A.;008753;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido Consolidado do Período;19852315.0000000000;S
86.375.425/0001-09;2010-12-31;1;METISA METALURGICA TIMBOENSE S.A.;008753;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;3003131.0000000000;S
86.375.425/0001-09;2010-12-31;1;METISA METALURGICA TIMBOENSE S.A.;008753;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;3100420.0000000000;S
86.375.425/0001-09;2010-12-31;1;METISA METALURGICA TIMBOENSE S.A.;008753;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente Consolidado do Período;25668087.0000000000;S
86.375.425/0001-09;2010-12-31;1;METISA METALURGICA TIMBOENSE S.A.;008753;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente Consolidado do Período;22952735.0000000000;S
86.375.425/0001-09;2010-12-31;1;METISA METALURGICA TIMBOENSE S.A.;008753;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2009-01-01;2009-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;25668087.0000000000;S
86.375.425/0001-09;2010-12-31;1;METISA METALURGICA TIMBOENSE S.A.;008753;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;22952735.0000000000;S
86.375.425/0001-09;2010-12-31;1;METISA METALURGICA TIMBOENSE S.A.;008753;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2009-01-01;2009-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
86.375.425/0001-09;2010-12-31;1;METISA METALURGICA TIMBOENSE S.A.;008753;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
86.550.951/0001-50;2010-12-31;5;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;019658;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido Consolidado do Período;0.0000000000;S
86.550.951/0001-50;2010-12-31;5;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;019658;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido Consolidado do Período;0.0000000000;S
86.550.951/0001-50;2010-12-31;5;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;019658;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
86.550.951/0001-50;2010-12-31;5;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;019658;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
86.550.951/0001-50;2010-12-31;5;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;019658;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente Consolidado do Período;0.0000000000;S
86.550.951/0001-50;2010-12-31;5;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;019658;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente Consolidado do Período;0.0000000000;S
86.550.951/0001-50;2010-12-31;5;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;019658;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;0.0000000000;S
86.550.951/0001-50;2010-12-31;5;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;019658;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;0.0000000000;S
86.550.951/0001-50;2010-12-31;5;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;019658;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
86.550.951/0001-50;2010-12-31;5;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;019658;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
87.456.562/0001-22;2010-12-31;1;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;013285;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido Consolidado do Período;10689.0000000000;S
87.456.562/0001-22;2010-12-31;1;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;013285;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido Consolidado do Período;13791.0000000000;S
87.456.562/0001-22;2010-12-31;1;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;013285;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
87.456.562/0001-22;2010-12-31;1;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;013285;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
87.456.562/0001-22;2010-12-31;1;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;013285;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente Consolidado do Período;10689.0000000000;S
87.456.562/0001-22;2010-12-31;1;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;013285;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente Consolidado do Período;13791.0000000000;S
87.456.562/0001-22;2010-12-31;1;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;013285;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;7808.0000000000;S
87.456.562/0001-22;2010-12-31;1;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;013285;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;12155.0000000000;S
87.456.562/0001-22;2010-12-31;1;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;013285;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.02;Atribuído a Sócios Não Controladores;2881.0000000000;S
87.456.562/0001-22;2010-12-31;1;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;013285;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.02;Atribuído a Sócios Não Controladores;1636.0000000000;S
87.762.563/0001-03;2010-12-31;1;CIA HABITASUL DE PARTICIPACOES;003298;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido Consolidado do Período;-6415.0000000000;S
87.762.563/0001-03;2010-12-31;1;CIA HABITASUL DE PARTICIPACOES;003298;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido Consolidado do Período;18109.0000000000;S
87.762.563/0001-03;2010-12-31;1;CIA HABITASUL DE PARTICIPACOES;003298;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
87.762.563/0001-03;2010-12-31;1;CIA HABITASUL DE PARTICIPACOES;003298;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
87.762.563/0001-03;2010-12-31;1;CIA HABITASUL DE PARTICIPACOES;003298;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente Consolidado do Período;-6415.0000000000;S
87.762.563/0001-03;2010-12-31;1;CIA HABITASUL DE PARTICIPACOES;003298;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente Consolidado do Período;18109.0000000000;S
87.762.563/0001-03;2010-12-31;1;CIA HABITASUL DE PARTICIPACOES;003298;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;-6047.0000000000;S
87.762.563/0001-03;2010-12-31;1;CIA HABITASUL DE PARTICIPACOES;003298;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;18645.0000000000;S
87.762.563/0001-03;2010-12-31;1;CIA HABITASUL DE PARTICIPACOES;003298;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.02;Atribuído a Sócios Não Controladores;-368.0000000000;S
87.762.563/0001-03;2010-12-31;1;CIA HABITASUL DE PARTICIPACOES;003298;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.02;Atribuído a Sócios Não Controladores;-536.0000000000;S
88.610.126/0001-29;2010-12-31;1;FRAS-LE S.A.;006211;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido Consolidado do Período;40134.0000000000;S
88.610.126/0001-29;2010-12-31;1;FRAS-LE S.A.;006211;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido Consolidado do Período;48357.0000000000;S
88.610.126/0001-29;2010-12-31;1;FRAS-LE S.A.;006211;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;-2032.0000000000;S
88.610.126/0001-29;2010-12-31;1;FRAS-LE S.A.;006211;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;-509.0000000000;S
88.610.126/0001-29;2010-12-31;1;FRAS-LE S.A.;006211;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Ajustes Acumulados de Conversão;-2792.0000000000;N
88.610.126/0001-29;2010-12-31;1;FRAS-LE S.A.;006211;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Ajustes Acumulados de Conversão;-725.0000000000;N
88.610.126/0001-29;2010-12-31;1;FRAS-LE S.A.;006211;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.02;Ganho (Perda) Atuarial - Randonprev;1153.0000000000;N
88.610.126/0001-29;2010-12-31;1;FRAS-LE S.A.;006211;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.02;Ganho (Perda) Atuarial - Randonprev;-88.0000000000;N
88.610.126/0001-29;2010-12-31;1;FRAS-LE S.A.;006211;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.03;Derivativos - Hedge de Fluxo de Caixa;0.0000000000;N
88.610.126/0001-29;2010-12-31;1;FRAS-LE S.A.;006211;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.03;Derivativos - Hedge de Fluxo de Caixa;414.0000000000;N
88.610.126/0001-29;2010-12-31;1;FRAS-LE S.A.;006211;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.04;Imposto de Renda e Contribuição Social;-393.0000000000;N
88.610.126/0001-29;2010-12-31;1;FRAS-LE S.A.;006211;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.04;Imposto de Renda e Contribuição Social;-110.0000000000;N
88.610.126/0001-29;2010-12-31;1;FRAS-LE S.A.;006211;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente Consolidado do Período;38102.0000000000;S
88.610.126/0001-29;2010-12-31;1;FRAS-LE S.A.;006211;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente Consolidado do Período;47848.0000000000;S
88.610.126/0001-29;2010-12-31;1;FRAS-LE S.A.;006211;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;37908.0000000000;S
88.610.126/0001-29;2010-12-31;1;FRAS-LE S.A.;006211;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;47525.0000000000;S
88.610.126/0001-29;2010-12-31;1;FRAS-LE S.A.;006211;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.02;Atribuído a Sócios Não Controladores;194.0000000000;S
88.610.126/0001-29;2010-12-31;1;FRAS-LE S.A.;006211;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.02;Atribuído a Sócios Não Controladores;323.0000000000;S
88.610.191/0001-54;2010-12-31;2;MUNDIAL S.A. - PRODUTOS DE CONSUMO;005312;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido Consolidado do Período;-58287.0000000000;S
