CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
82.641.325/0001-18;2010-12-31;1;CREMER SA;020141;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
82.641.325/0001-18;2010-12-31;1;CREMER SA;020141;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
82.641.325/0001-18;2010-12-31;1;CREMER SA;020141;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
82.641.325/0001-18;2010-12-31;1;CREMER SA;020141;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
82.641.325/0001-18;2010-12-31;1;CREMER SA;020141;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
82.641.325/0001-18;2010-12-31;1;CREMER SA;020141;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
82.643.537/0001-34;2010-12-31;1;ELECTRO ACO ALTONA S.A.;005380;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;2537.0000000000;S
82.643.537/0001-34;2010-12-31;1;ELECTRO ACO ALTONA S.A.;005380;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;5297.0000000000;S
82.643.537/0001-34;2010-12-31;1;ELECTRO ACO ALTONA S.A.;005380;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
82.643.537/0001-34;2010-12-31;1;ELECTRO ACO ALTONA S.A.;005380;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
82.643.537/0001-34;2010-12-31;1;ELECTRO ACO ALTONA S.A.;005380;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Beneficio Pós-Emprego;0.0000000000;N
82.643.537/0001-34;2010-12-31;1;ELECTRO ACO ALTONA S.A.;005380;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Beneficio Pós-Emprego;0.0000000000;N
82.643.537/0001-34;2010-12-31;1;ELECTRO ACO ALTONA S.A.;005380;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;2537.0000000000;S
82.643.537/0001-34;2010-12-31;1;ELECTRO ACO ALTONA S.A.;005380;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;5297.0000000000;S
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;-35876.0000000000;S
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;-22428.0000000000;S
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;45116.0000000000;S
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;-3698.0000000000;S
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Ajuste Avaliação Patrimonial;46032.0000000000;N
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Ajuste Avaliação Patrimonial;0.0000000000;N
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.02;Efeiro Tributário  s/Ajuste Avaliação Patrimonial;-15651.0000000000;N
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.02;Efeiro Tributário  s/Ajuste Avaliação Patrimonial;0.0000000000;N
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.03;Baixa Líquida pela Venda de Bens Imobilizado - Reavaliados;0.0000000000;N
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.03;Baixa Líquida pela Venda de Bens Imobilizado - Reavaliados;-3298.0000000000;N
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.04;Efeitos Tributários sobre Realização Reserva de Reavaliação;1241.0000000000;N
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.04;Efeitos Tributários sobre Realização Reserva de Reavaliação;2747.0000000000;N
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.05;Provisão perda pela não Recuperabilidade Ativo -Reavaliadas;0.0000000000;N
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.05;Provisão perda pela não Recuperabilidade Ativo -Reavaliadas;-5122.0000000000;N
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.06;Efeito Tributário s/Provisão perda pela não Recuperabilidade Ativo -Reavaliadas;0.0000000000;N
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.06;Efeito Tributário s/Provisão perda pela não Recuperabilidade Ativo -Reavaliadas;1741.0000000000;N
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.07;Efeitos Tributários s/Reserva de Reavaliação -Terrenos;-3389.0000000000;N
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.07;Efeitos Tributários s/Reserva de Reavaliação -Terrenos;0.0000000000;N
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.08;Efeitos Tributários sobre Ajuste Avaliação Patrimonial do Imobilizado;235.0000000000;N
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.08;Efeitos Tributários sobre Ajuste Avaliação Patrimonial do Imobilizado;234.0000000000;N
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.09;Efeitos de Tributos Diferidos;16648.0000000000;N
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.09;Efeitos de Tributos Diferidos;0.0000000000;N
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;9240.0000000000;S
82.981.671/0001-45;2010-12-31;1;FAB TECIDOS CARLOS RENAUX SA - EM RECUPERACAO JUDICIAL;005827;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;-26126.0000000000;S
82.981.812/0001-20;2010-12-31;2;BUETTNER SA IND E COMERCIO - EM RECUPERAÇÃO JUDICIAL;002038;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;58012.0000000000;S
82.981.812/0001-20;2010-12-31;2;BUETTNER SA IND E COMERCIO - EM RECUPERAÇÃO JUDICIAL;002038;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;-60433.0000000000;S
82.981.812/0001-20;2010-12-31;2;BUETTNER SA IND E COMERCIO - EM RECUPERAÇÃO JUDICIAL;002038;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;1674.0000000000;S
82.981.812/0001-20;2010-12-31;2;BUETTNER SA IND E COMERCIO - EM RECUPERAÇÃO JUDICIAL;002038;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;1542.0000000000;S
82.981.812/0001-20;2010-12-31;2;BUETTNER SA IND E COMERCIO - EM RECUPERAÇÃO JUDICIAL;002038;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;59686.0000000000;S
82.981.812/0001-20;2010-12-31;2;BUETTNER SA IND E COMERCIO - EM RECUPERAÇÃO JUDICIAL;002038;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;-58891.0000000000;S
82.982.075/0001-80;2010-12-31;3;TEXTIL RENAUXVIEW S.A.;007544;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;11211.0000000000;S
82.982.075/0001-80;2010-12-31;3;TEXTIL RENAUXVIEW S.A.;007544;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;-18470.0000000000;S
82.982.075/0001-80;2010-12-31;3;TEXTIL RENAUXVIEW S.A.;007544;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
82.982.075/0001-80;2010-12-31;3;TEXTIL RENAUXVIEW S.A.;007544;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
82.982.075/0001-80;2010-12-31;3;TEXTIL RENAUXVIEW S.A.;007544;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;11211.0000000000;S
82.982.075/0001-80;2010-12-31;3;TEXTIL RENAUXVIEW S.A.;007544;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;-18470.0000000000;S
83.475.913/0001-91;2010-12-31;1;PBG S/A;013773;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;18760.0000000000;S
83.475.913/0001-91;2010-12-31;1;PBG S/A;013773;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;32104.0000000000;S
83.475.913/0001-91;2010-12-31;1;PBG S/A;013773;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;9941.0000000000;S
83.475.913/0001-91;2010-12-31;1;PBG S/A;013773;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;3440.0000000000;S
83.475.913/0001-91;2010-12-31;1;PBG S/A;013773;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Realização da Reserva de Realização;1743.0000000000;N
83.475.913/0001-91;2010-12-31;1;PBG S/A;013773;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Realização da Reserva de Realização;1857.0000000000;N
83.475.913/0001-91;2010-12-31;1;PBG S/A;013773;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.02;Passivo Atuarial;0.0000000000;N
83.475.913/0001-91;2010-12-31;1;PBG S/A;013773;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.02;Passivo Atuarial;0.0000000000;N
83.475.913/0001-91;2010-12-31;1;PBG S/A;013773;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.03;Ganho Atuarial;0.0000000000;N
83.475.913/0001-91;2010-12-31;1;PBG S/A;013773;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.03;Ganho Atuarial;168.0000000000;N
83.475.913/0001-91;2010-12-31;1;PBG S/A;013773;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.04;Variação Cambial de Controlada Localizadas no Exterior;8198.0000000000;N
83.475.913/0001-91;2010-12-31;1;PBG S/A;013773;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.04;Variação Cambial de Controlada Localizadas no Exterior;1415.0000000000;N
83.475.913/0001-91;2010-12-31;1;PBG S/A;013773;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;28701.0000000000;S
83.475.913/0001-91;2010-12-31;1;PBG S/A;013773;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;35544.0000000000;S
83.878.892/0001-55;2010-12-31;1;CENTRAIS ELET DE SANTA CATARINA S.A.;002461;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
83.878.892/0001-55;2010-12-31;1;CENTRAIS ELET DE SANTA CATARINA S.A.;002461;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
83.878.892/0001-55;2010-12-31;1;CENTRAIS ELET DE SANTA CATARINA S.A.;002461;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
83.878.892/0001-55;2010-12-31;1;CENTRAIS ELET DE SANTA CATARINA S.A.;002461;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
83.878.892/0001-55;2010-12-31;1;CENTRAIS ELET DE SANTA CATARINA S.A.;002461;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
83.878.892/0001-55;2010-12-31;1;CENTRAIS ELET DE SANTA CATARINA S.A.;002461;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
84.429.695/0001-11;2010-12-31;1;WEG S.A.;005410;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;550543.0000000000;S
84.429.695/0001-11;2010-12-31;1;WEG S.A.;005410;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;519782.0000000000;S
84.429.695/0001-11;2010-12-31;1;WEG S.A.;005410;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;-121714.0000000000;S
84.429.695/0001-11;2010-12-31;1;WEG S.A.;005410;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;-34008.0000000000;S
84.429.695/0001-11;2010-12-31;1;WEG S.A.;005410;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Ajuste Acumulado de Conversão;-121714.0000000000;N
84.429.695/0001-11;2010-12-31;1;WEG S.A.;005410;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Ajuste Acumulado de Conversão;-34008.0000000000;N
84.429.695/0001-11;2010-12-31;1;WEG S.A.;005410;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;428829.0000000000;S
84.429.695/0001-11;2010-12-31;1;WEG S.A.;005410;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;485774.0000000000;S
84.429.752/0001-62;2010-12-31;2;MARISOL SA;008486;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;35947.0000000000;S
84.429.752/0001-62;2010-12-31;2;MARISOL SA;008486;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;22112.0000000000;S
84.429.752/0001-62;2010-12-31;2;MARISOL SA;008486;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;73.0000000000;S
84.429.752/0001-62;2010-12-31;2;MARISOL SA;008486;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;-51.0000000000;S
84.429.752/0001-62;2010-12-31;2;MARISOL SA;008486;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Ajuste de Conversão de Controladas no Exterior;73.0000000000;N
84.429.752/0001-62;2010-12-31;2;MARISOL SA;008486;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Ajuste de Conversão de Controladas no Exterior;-51.0000000000;N
84.429.752/0001-62;2010-12-31;2;MARISOL SA;008486;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;36020.0000000000;S
84.429.752/0001-62;2010-12-31;2;MARISOL SA;008486;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;22061.0000000000;S
84.683.374/0001-49;2010-12-31;1;TUPY S.A.;006343;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;156736.0000000000;S
84.683.374/0001-49;2010-12-31;1;TUPY S.A.;006343;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;154431.0000000000;S
84.683.374/0001-49;2010-12-31;1;TUPY S.A.;006343;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
84.683.374/0001-49;2010-12-31;1;TUPY S.A.;006343;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
84.683.374/0001-49;2010-12-31;1;TUPY S.A.;006343;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;156736.0000000000;S
84.683.374/0001-49;2010-12-31;1;TUPY S.A.;006343;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;154431.0000000000;S
84.683.408/0001-03;2010-12-31;1;DOHLER S.A.;005207;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;4834.0000000000;S
84.683.408/0001-03;2010-12-31;1;DOHLER S.A.;005207;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;12362.0000000000;S
84.683.408/0001-03;2010-12-31;1;DOHLER S.A.;005207;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;141378.0000000000;S
84.683.408/0001-03;2010-12-31;1;DOHLER S.A.;005207;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
84.683.408/0001-03;2010-12-31;1;DOHLER S.A.;005207;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Adoção Inicial do IFRS;141378.0000000000;N
84.683.408/0001-03;2010-12-31;1;DOHLER S.A.;005207;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Adoção Inicial do IFRS;0.0000000000;N
84.683.408/0001-03;2010-12-31;1;DOHLER S.A.;005207;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;146212.0000000000;S
84.683.408/0001-03;2010-12-31;1;DOHLER S.A.;005207;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;12362.0000000000;S
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;-6812.0000000000;S
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;-731.0000000000;S
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;-5982.0000000000;S
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;-21.0000000000;S
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Ajustes de conversão de controladas no exterior;-180.0000000000;N
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Ajustes de conversão de controladas no exterior;-21.0000000000;N
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.02;Ajustes de exercícios anteriores;-5802.0000000000;N
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.02;Ajustes de exercícios anteriores;0.0000000000;N
84.683.671/0001-94;2010-12-31;1;WETZEL S.A.;011991;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;-12794.0000000000;S
